frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
4565,152.17,west,11,2,3.0114,1,MEDIUM,0.1818
4570,152.33,west,10,4,2.8513,1,MEDIUM,0.4
4575,152.5,west,8,2,2.6307,2,MEDIUM,0.25
4580,152.67,west,11,3,2.8635,3,MEDIUM,0.2727
4585,152.83,west,9,3,2.8058,2,MEDIUM,0.3333
4590,153.0,west,12,4,3.0055,3,MEDIUM,0.3333
4595,153.17,west,11,5,2.6476,1,MEDIUM,0.4545
4600,153.33,west,12,5,2.9581,1,MEDIUM,0.4167
4605,153.5,west,11,5,3.0924,1,MEDIUM,0.4545
4610,153.67,west,11,5,3.1426,0,MEDIUM,0.4545
4615,153.83,west,11,6,2.3156,0,MEDIUM,0.5455
4620,154.0,west,11,2,2.6659,0,MEDIUM,0.1818
4625,154.17,west,12,3,2.8546,1,MEDIUM,0.25
4630,154.33,west,11,0,2.547,1,MEDIUM,0.0
4635,154.5,west,12,3,2.4966,1,MEDIUM,0.25
4640,154.67,west,10,0,2.2961,2,MEDIUM,0.0
4645,154.83,west,14,4,2.6491,4,MEDIUM,0.2857
4650,155.0,west,14,2,2.5912,0,MEDIUM,0.1429
4655,155.17,west,13,3,2.7112,1,MEDIUM,0.2308
4660,155.33,west,14,5,2.8003,1,MEDIUM,0.3571
4665,155.5,west,11,3,2.7739,3,MEDIUM,0.2727
4670,155.67,west,12,3,3.2876,1,MEDIUM,0.25
4675,155.83,west,14,4,3.3786,2,MEDIUM,0.2857
4680,156.0,west,14,3,3.5314,0,MEDIUM,0.2143
4685,156.17,west,12,3,3.0124,2,MEDIUM,0.25
4690,156.33,west,14,4,3.4307,2,MEDIUM,0.2857
4695,156.5,west,12,3,2.9984,2,MEDIUM,0.25
4700,156.67,west,13,3,3.0331,1,MEDIUM,0.2308
4705,156.83,west,13,3,2.8997,0,MEDIUM,0.2308
4710,157.0,west,13,3,3.0845,0,MEDIUM,0.2308
4715,157.17,west,13,2,3.2203,0,MEDIUM,0.1538
4720,157.33,west,13,2,3.5318,0,MEDIUM,0.1538
4725,157.5,west,14,4,4.2159,1,MEDIUM,0.2857
4730,157.67,west,16,4,5.0664,2,HIGH,0.25
4735,157.83,west,16,0,4.4181,0,HIGH,0.0
4740,158.0,west,16,2,4.2052,0,HIGH,0.125
4745,158.17,west,16,5,3.5021,0,HIGH,0.3125
4750,158.33,west,16,2,3.8201,0,HIGH,0.125
4755,158.5,west,15,3,4.0057,1,MEDIUM,0.2
4760,158.67,west,15,6,4.0308,0,MEDIUM,0.4
4765,158.83,west,15,5,4.0595,0,MEDIUM,0.3333
4770,159.0,west,15,6,3.9277,0,MEDIUM,0.4
4775,159.17,west,14,4,3.7266,1,MEDIUM,0.2857
4780,159.33,west,15,4,3.6564,1,MEDIUM,0.2667
4785,159.5,west,14,4,3.5072,1,MEDIUM,0.2857
4790,159.67,west,13,2,3.4513,1,MEDIUM,0.1538
4795,159.83,west,13,4,3.8091,0,MEDIUM,0.3077
4800,160.0,west,12,4,3.8954,1,MEDIUM,0.3333
4805,160.17,west,12,2,3.9327,0,MEDIUM,0.1667
4810,160.33,west,11,2,3.9434,1,MEDIUM,0.1818
4815,160.5,west,10,0,3.6574,1,MEDIUM,0.0
4820,160.67,west,11,0,4.031,1,MEDIUM,0.0
4825,160.83,west,10,0,3.7654,1,MEDIUM,0.0
4830,161.0,west,10,2,3.7451,0,MEDIUM,0.2
4835,161.17,west,12,2,3.7857,2,MEDIUM,0.1667
4840,161.33,west,8,0,3.3187,4,MEDIUM,0.0
4845,161.5,west,12,2,4.2218,4,MEDIUM,0.1667
4850,161.67,west,10,2,3.7834,2,MEDIUM,0.2
4855,161.83,west,10,2,3.5319,0,MEDIUM,0.2
4860,162.0,west,11,0,4.4671,1,MEDIUM,0.0
4865,162.17,west,10,0,4.3507,1,MEDIUM,0.0
4870,162.33,west,10,0,3.7867,0,MEDIUM,0.0
4875,162.5,west,6,0,2.5075,4,MEDIUM,0.0
4880,162.67,west,7,0,2.8447,1,MEDIUM,0.0
4885,162.83,west,9,0,3.3769,2,MEDIUM,0.0
4890,163.0,west,9,2,3.644,0,MEDIUM,0.2222
4895,163.17,west,13,5,3.6521,4,MEDIUM,0.3846
4900,163.33,west,13,5,3.0303,0,MEDIUM,0.3846
4905,163.5,west,14,6,2.6598,1,MEDIUM,0.4286
4910,163.67,west,13,6,2.3293,1,MEDIUM,0.4615
4915,163.83,west,12,5,2.4099,1,MEDIUM,0.4167
4920,164.0,west,14,6,2.6685,2,MEDIUM,0.4286
4925,164.17,west,13,4,2.7086,1,MEDIUM,0.3077
4930,164.33,west,11,2,2.6682,2,MEDIUM,0.1818
4935,164.5,west,13,6,3.2791,2,MEDIUM,0.4615
4940,164.67,west,12,2,3.8193,1,MEDIUM,0.1667
4945,164.83,west,14,2,4.2138,2,MEDIUM,0.1429
4950,165.0,west,12,3,3.8187,2,MEDIUM,0.25
4955,165.17,west,9,0,3.5239,3,MEDIUM,0.0
4960,165.33,west,12,2,3.7602,3,MEDIUM,0.1667
4965,165.5,west,11,2,5.0976,1,MEDIUM,0.1818
4970,165.67,west,13,7,3.6974,2,MEDIUM,0.5385
4975,165.83,west,12,3,3.1513,1,MEDIUM,0.25
4980,166.0,west,11,4,2.5834,1,MEDIUM,0.3636
4985,166.17,west,12,2,2.6848,1,MEDIUM,0.1667
4990,166.33,west,10,2,2.4421,2,MEDIUM,0.2
4995,166.5,west,9,2,2.0484,1,MEDIUM,0.2222
5000,166.67,west,11,3,2.4142,2,MEDIUM,0.2727
5005,166.83,west,12,2,2.9241,1,MEDIUM,0.1667
5010,167.0,west,13,2,4.0364,1,MEDIUM,0.1538
5015,167.17,west,16,3,4.459,3,HIGH,0.1875
5020,167.33,west,12,4,3.2108,4,MEDIUM,0.3333
5025,167.5,west,15,4,3.2387,3,MEDIUM,0.2667
5030,167.67,west,9,2,2.2304,6,MEDIUM,0.2222
5035,167.83,west,11,0,3.359,2,MEDIUM,0.0
5040,168.0,west,12,0,3.2209,1,MEDIUM,0.0
5045,168.17,west,10,0,3.4758,2,MEDIUM,0.0
5050,168.33,west,10,0,3.1201,0,MEDIUM,0.0
5055,168.5,west,12,2,4.4919,2,MEDIUM,0.1667
5060,168.67,west,11,0,4.242,1,MEDIUM,0.0
5065,168.83,west,10,0,4.3257,1,MEDIUM,0.0
5070,169.0,west,12,3,4.434,2,MEDIUM,0.25
5075,169.17,west,10,0,3.3726,2,MEDIUM,0.0
5080,169.33,west,12,3,3.4229,2,MEDIUM,0.25
5085,169.5,west,10,2,3.0745,2,MEDIUM,0.2
5090,169.67,west,7,2,2.707,3,MEDIUM,0.2857
5095,169.83,west,10,2,3.4891,3,MEDIUM,0.2
