frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
4160,138.65,traffic11,9,2,2.4551,2,MEDIUM,0.2222
4165,138.82,traffic11,6,0,1.4529,3,MEDIUM,0.0
4170,138.99,traffic11,6,0,1.4,0,MEDIUM,0.0
4175,139.15,traffic11,8,2,2.4965,2,MEDIUM,0.25
4180,139.32,traffic11,8,2,1.8679,0,MEDIUM,0.25
4185,139.49,traffic11,7,2,2.0552,1,MEDIUM,0.2857
4190,139.65,traffic11,6,0,1.6114,1,MEDIUM,0.0
4195,139.82,traffic11,5,0,1.1075,1,LOW,0.0
4200,139.99,traffic11,7,3,1.2771,2,MEDIUM,0.4286
4205,140.15,traffic11,6,2,0.9232,1,MEDIUM,0.3333
4210,140.32,traffic11,6,0,0.8924,0,MEDIUM,0.0
4215,140.49,traffic11,6,0,1.2474,0,MEDIUM,0.0
4220,140.65,traffic11,5,0,0.8947,1,LOW,0.0
4225,140.82,traffic11,5,0,1.1968,0,LOW,0.0
4230,140.99,traffic11,8,2,1.9917,3,MEDIUM,0.25
4235,141.15,traffic11,6,2,0.9547,2,MEDIUM,0.3333
4240,141.32,traffic11,7,0,1.3014,1,MEDIUM,0.0
4245,141.49,traffic11,6,0,0.933,1,MEDIUM,0.0
4250,141.65,traffic11,5,0,0.9019,1,LOW,0.0
4255,141.82,traffic11,6,0,1.2555,1,MEDIUM,0.0
4260,141.99,traffic11,5,0,0.9175,1,LOW,0.0
4265,142.15,traffic11,5,0,0.9438,0,LOW,0.0
4270,142.32,traffic11,6,0,1.2104,1,MEDIUM,0.0
4275,142.49,traffic11,6,0,1.2938,0,MEDIUM,0.0
4280,142.65,traffic11,7,2,1.8113,1,MEDIUM,0.2857
4285,142.82,traffic11,4,0,0.9491,3,LOW,0.0
4290,142.99,traffic11,8,4,1.9524,4,MEDIUM,0.5
4295,143.15,traffic11,7,2,1.1347,1,MEDIUM,0.2857
4300,143.32,traffic11,4,0,0.8992,3,LOW,0.0
4305,143.49,traffic11,6,0,1.425,2,MEDIUM,0.0
4310,143.65,traffic11,4,0,0.9246,2,LOW,0.0
4315,143.82,traffic11,5,0,1.407,1,LOW,0.0
4320,143.99,traffic11,4,0,1.0573,1,LOW,0.0
4325,144.15,traffic11,5,0,1.0863,1,LOW,0.0
4330,144.32,traffic11,5,0,1.0781,0,LOW,0.0
4335,144.49,traffic11,5,0,1.0327,0,LOW,0.0
4340,144.65,traffic11,4,0,0.9143,1,LOW,0.0
4345,144.82,traffic11,5,0,1.0891,1,LOW,0.0
4350,144.99,traffic11,5,2,0.9642,0,LOW,0.4
4355,145.15,traffic11,4,0,1.2897,1,LOW,0.0
4360,145.32,traffic11,5,0,1.0483,1,LOW,0.0
4365,145.49,traffic11,4,0,0.9338,1,LOW,0.0
4370,145.65,traffic11,4,0,0.9201,0,LOW,0.0
4375,145.82,traffic11,4,0,0.9368,0,LOW,0.0
4380,145.99,traffic11,4,0,0.9676,0,LOW,0.0
4385,146.15,traffic11,4,2,0.9683,0,LOW,0.5
4390,146.32,traffic11,5,2,1.7169,1,LOW,0.4
4395,146.49,traffic11,3,0,0.9184,2,LOW,0.0
4400,146.65,traffic11,4,2,0.9369,1,LOW,0.5
4405,146.82,traffic11,5,2,0.971,1,LOW,0.4
4410,146.99,traffic11,4,2,0.9391,1,LOW,0.5
4415,147.15,traffic11,5,2,1.0087,1,LOW,0.4
4420,147.32,traffic11,7,3,1.2997,2,MEDIUM,0.4286
4425,147.49,traffic11,5,0,0.9442,2,LOW,0.0
4430,147.65,traffic11,6,2,1.7042,1,MEDIUM,0.3333
4435,147.82,traffic11,6,0,1.0074,0,MEDIUM,0.0
4440,147.99,traffic11,5,0,0.9929,1,LOW,0.0
4445,148.15,traffic11,6,0,1.1339,1,MEDIUM,0.0
4450,148.32,traffic11,6,2,1.7502,0,MEDIUM,0.3333
4455,148.49,traffic11,4,0,0.9363,2,LOW,0.0
4460,148.65,traffic11,4,0,0.9316,0,LOW,0.0
4465,148.82,traffic11,7,0,1.2783,3,MEDIUM,0.0
4470,148.99,traffic11,6,0,1.3304,1,MEDIUM,0.0
4475,149.15,traffic11,7,0,1.2319,1,MEDIUM,0.0
4480,149.32,traffic11,4,0,0.9933,3,LOW,0.0
4485,149.49,traffic11,5,0,1.0376,1,LOW,0.0
4490,149.65,traffic11,6,0,1.2175,1,MEDIUM,0.0
4495,149.82,traffic11,5,0,1.0724,1,LOW,0.0
4500,149.99,traffic11,5,0,1.0785,0,LOW,0.0
4505,150.15,traffic11,5,2,0.9547,0,LOW,0.4
4510,150.32,traffic11,6,0,1.2045,1,MEDIUM,0.0
4515,150.49,traffic11,5,2,0.3499,1,LOW,0.4
4520,150.65,traffic11,6,3,0.7172,1,MEDIUM,0.5
4525,150.82,traffic11,5,0,1.0919,1,LOW,0.0
4530,150.99,traffic11,5,0,1.1066,0,LOW,0.0
4535,151.15,traffic11,5,0,1.1081,0,LOW,0.0
4540,151.32,traffic11,5,0,1.1769,0,LOW,0.0
4545,151.49,traffic11,5,0,1.0522,0,LOW,0.0
4550,151.65,traffic11,3,0,0.9311,2,LOW,0.0
4555,151.82,traffic11,2,0,0.1901,1,LOW,0.0
4560,151.99,traffic11,5,0,1.0665,3,LOW,0.0
4565,152.15,traffic11,7,0,1.3428,2,MEDIUM,0.0
4570,152.32,traffic11,7,0,0.6266,0,MEDIUM,0.0
4575,152.49,traffic11,10,0,1.5376,3,MEDIUM,0.0
4580,152.65,traffic11,9,4,1.7026,1,MEDIUM,0.4444
4585,152.82,traffic11,6,0,1.2453,3,MEDIUM,0.0
4590,152.99,traffic11,6,2,1.3045,0,MEDIUM,0.3333
4595,153.15,traffic11,5,0,1.1489,1,LOW,0.0
4600,153.32,traffic11,8,0,1.8399,3,MEDIUM,0.0
4605,153.49,traffic11,7,0,1.4326,1,MEDIUM,0.0
4610,153.65,traffic11,9,2,1.8483,2,MEDIUM,0.2222
4615,153.82,traffic11,4,0,0.7289,5,LOW,0.0
4620,153.99,traffic11,5,0,1.1501,1,LOW,0.0
4625,154.15,traffic11,5,0,1.1145,0,LOW,0.0
4630,154.32,traffic11,5,0,0.4093,0,LOW,0.0
4635,154.49,traffic11,6,0,0.5322,1,MEDIUM,0.0
4640,154.65,traffic11,5,0,0.3919,1,LOW,0.0
4645,154.82,traffic11,7,0,1.2656,2,MEDIUM,0.0
4650,154.99,traffic11,4,0,1.0345,3,LOW,0.0
4655,155.15,traffic11,5,0,0.9474,1,LOW,0.0
4660,155.32,traffic11,8,2,1.1959,3,MEDIUM,0.25
4665,155.49,traffic11,6,2,1.1454,2,MEDIUM,0.3333
4670,155.65,traffic11,6,2,1.7599,0,MEDIUM,0.3333
4675,155.82,traffic11,6,0,1.1837,0,MEDIUM,0.0
4680,155.99,traffic11,6,3,1.0377,0,MEDIUM,0.5
4685,156.15,traffic11,6,2,1.0654,0,MEDIUM,0.3333
4690,156.32,traffic11,6,0,1.4025,0,MEDIUM,0.0
4695,156.49,traffic11,5,2,0.6931,1,LOW,0.4
4700,156.65,traffic11,6,3,1.0825,1,MEDIUM,0.5
4705,156.82,traffic11,8,4,1.6122,2,MEDIUM,0.5
4710,156.99,traffic11,7,0,1.2339,1,MEDIUM,0.0
4715,157.15,traffic11,5,0,1.0936,2,LOW,0.0
